ex_name,ex_version,ex_prompt_version,ex_number,timestamp,index,time,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1,errors_dependencies_reversed,errors_dependencies_missing,errors_dependencies_extra,errors_measures_missing,errors_measures_extra,errors_fact_incorrect,errors_fact_false_fact,errors_attributes_shared_missing,errors_attributes_shared_extra,errors_attributes_shared_with_fact_root_missing,errors_attributes_shared_with_fact_root_extra,errors_miscellaneous_extra_disconnected_components,errors_miscellaneous_extra_tags
exercise-1,demand,rq5,1,2025-08-20T17-20-04,1,89.7127,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,INSTALLATION,"['cost', 'duration']","[{'from': 'software', 'to': 'description', 'label': 'tp'}, {'from': 'software', 'to': 'type', 'label': 'tp'}, {'from': 'computer', 'to': 'model', 'label': 'tp'}, {'from': 'computer', 'to': 'brand', 'label': 'tp'}, {'from': 'brand', 'to': 'supplier', 'label': 'tp'}, {'from': 'supplier', 'to': 'city', 'label': 'tp'}, {'from': 'supplier', 'to': 'address', 'label': 'tp'}, {'from': 'INSTALLATION', 'to': 'computer', 'label': 'tp'}, {'from': 'INSTALLATION', 'to': 'software', 'label': 'tp'}]","['address', 'supplier', 'city', 'description', 'type', 'model', 'brand', 'computer', 'software', 'installation']","['cost', 'duration']",['date'],9,1,0,1.0,0.9,0.9474,10,1,2,0.8333,0.9091,0.8696,0,1,0,0,2,False,0,0,0,0,0,0,False
exercise-1,demand,rq5,1,2025-08-20T17-21-34,1,89.8006,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,INSTALLATION,['quantity'],"[{'from': 'software', 'to': 'description', 'label': 'tp'}, {'from': 'software', 'to': 'type', 'label': 'tp'}]","['software', 'type', 'description', 'installation']",['quantity'],"['address', 'date', 'city', 'model', 'brand', 'supplier', 'computer']",2,8,0,1.0,0.2,0.3333,4,7,1,0.8,0.3636,0.5,0,8,0,0,1,False,1,0,0,0,0,0,False
exercise-4,demand,rq5,4,2025-08-20T17-42-30,1,89.7284,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'driver', 'to': 'ARRIVAL', 'label': 'fp'}, {'from': 'carNumber', 'to': 'carNumber', 'label': 'fp'}, {'from': 'carNumber', 'to': 'driver', 'label': 'fp'}, {'from': 'carNumber', 'to': 'circuit', 'label': 'fp'}, {'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'circuit', 'to': 'ARRIVAL', 'label': 'fp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'stable', 'to': 'carNumber', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'stable', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'circuit', 'to': 'ARRIVAL', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'stable', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'stable', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'stable', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'fp'}]","['time', 'mainaddress', 'city', 'mileage', 'carnumber', 'circuit', 'age', 'lastname', 'driver', 'arrival', 'manager', 'position', 'stable', 'firstname', 'score', 'numberoflaps']",[],['date'],14,2,14,0.5,0.875,0.6364,16,1,0,1.0,0.9412,0.9697,3,-1,11,0,0,False,-1,0,5,0,5,0,False
exercise-5,demand,rq5,5,2025-08-20T17-51-29,1,89.8127,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,PRESENCE,['quantity'],"[{'from': 'member', 'to': 'name', 'label': 'tp'}, {'from': 'member', 'to': 'surname', 'label': 'tp'}, {'from': 'member', 'to': 'address', 'label': 'tp'}, {'from': 'member', 'to': 'postalCode', 'label': 'fp'}, {'from': 'member', 'to': 'city', 'label': 'fp'}, {'from': 'city', 'to': 'region', 'label': 'fp'}, {'from': 'region', 'to': 'state', 'label': 'fp'}, {'from': 'state', 'to': 'country', 'label': 'fp'}, {'from': 'member', 'to': 'weight', 'label': 'tp'}, {'from': 'member', 'to': 'height', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'member', 'label': 'tp'}, {'from': 'E,R,R,O,R', 'to': 'E,R,R,O,R', 'label': 'fp'}]","['name', 'address', 'height', 'city', 'weight', 'wod', 'member', 'wodtype', 'surname', 'presence', 'postalcode']","['quantity', 'country', 'region', 'o,r,e', 'state']","['instructor', 'date', 'hour']",8,5,6,0.5714,0.6154,0.5926,11,3,5,0.6875,0.7857,0.7333,0,5,6,0,1,False,0,0,0,0,0,1,False
exercise-6,demand,rq5,6,2025-08-20T17-57-28,1,89.8029,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,TRANSFER,['reason'],"[{'from': 'employee', 'to': 'employeeCode', 'label': 'fp'}]","['transfer', 'employeecode']","['reason', 'employee']","['divisioncode', 'date', 'departmentcode', 'qualification', 'employeename', 'gender', 'employeesurname', 'departmentname', 'reason', 'divisionname']",0,15,1,0.0,0.0,0,2,10,2,0.5,0.1667,0.25,0,15,1,0,1,False,1,3,0,3,0,0,False
exercise-6,demand,rq5,6,2025-08-20T17-58-58,1,89.8280,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,TRANSFER,['reason'],"[{'from': 'employee', 'to': 'employeeCode', 'label': 'fp'}, {'from': 'employee', 'to': 'employeeName', 'label': 'fp'}, {'from': 'employee', 'to': 'employeeSurname', 'label': 'fp'}, {'from': 'employee', 'to': 'gender', 'label': 'fp'}, {'from': 'employee', 'to': 'qualification', 'label': 'fp'}, {'from': 'employee', 'to': 'recruitmentDate', 'label': 'fp'}, {'from': 'employee', 'to': 'currentDepartment', 'label': 'fp'}]","['qualification', 'employeecode', 'employeename', 'gender', 'employeesurname', 'transfer']","['currentdepartment', 'recruitmentdate', 'reason', 'employee']","['divisioncode', 'date', 'departmentcode', 'departmentname', 'reason', 'divisionname']",0,15,7,0.0,0.0,0,6,6,4,0.6,0.5,0.5455,0,15,7,0,1,False,1,3,0,3,0,0,False
exercise-7,demand,rq5,7,2025-08-20T18-04-58,1,89.8665,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,RENTAL,"['amount', 'discount', 'insuranceCost', 'milesTravelled']","[{'from': 'car', 'to': 'carPlate', 'label': 'fp'}, {'from': 'car', 'to': 'registrationDate', 'label': 'fp'}, {'from': 'car', 'to': 'fuelType', 'label': 'fp'}, {'from': 'car', 'to': 'category', 'label': 'fp'}, {'from': 'car', 'to': 'model', 'label': 'fp'}, {'from': 'car', 'to': 'brand', 'label': 'fp'}, {'from': 'car', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'pickupDate', 'label': 'fp'}, {'from': 'rental', 'to': 'dropoffDate', 'label': 'fp'}, {'from': 'rental', 'to': 'pickupOffice', 'label': 'fp'}, {'from': 'rental', 'to': 'dropoffOffice', 'label': 'fp'}, {'from': 'rental', 'to': 'amount', 'label': 'tp'}, {'from': 'rental', 'to': 'discount', 'label': 'tp'}, {'from': 'rental', 'to': 'insuranceCost', 'label': 'tp'}, {'from': 'rental', 'to': 'milesTravelled', 'label': 'tp'}, {'from': 'rental', 'to': 'car', 'role': 'rented', 'label': 'fp'}, {'from': 'rental', 'to': 'car', 'role': 'returned', 'label': 'fp'}, {'from': 'pickupOffice', 'to': 'city', 'label': 'fp'}, {'from': 'city', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'dropoffOffice', 'to': 'city', 'label': 'fp'}, {'from': 'city', 'to': 'state', 'label': 'fp'}, {'from': 'state', 'to': 'country', 'label': 'fp'}, {'from': 'country', 'to': 'area', 'label': 'fp'}, {'from': 'car', 'to': 'model', 'label': 'fp'}, {'from': 'model', 'to': 'brand', 'label': 'tp'}, {'from': 'brand', 'to': 'rental', 'label': 'fp'}, {'from': 'car', 'to': 'category', 'label': 'fp'}, {'from': 'category', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'role': 'pickup', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'role': 'dropoff', 'label': 'fp'}, {'from': 'rental', 'to': 'pickupOffice', 'label': 'fp'}, {'from': 'rental', 'to': 'dropoffOffice', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'pickupOffice', 'label': 'fp'}, {'from': 'rental', 'to': 'dropoffOffice', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'rental', 'label': 'fp'}, {'from': 'rental', 'to': 'E,R,R,O,R', 'label': 'fp'}]","['area', 'city', 'rental', 'country', 'state', 'insurancecost', 'discount', 'model', 'brand', 'milestravelled', 'amount', 'category', 'fueltype', 'carplate']","['o,r,e', 'registrationdate', 'dropoffdate', 'car', 'dropoffoffice', 'pickupdate', 'pickupoffice']","['date', 'office', 'risk']",8,11,227,0.034,0.4211,0.063,14,3,7,0.6667,0.8235,0.7368,0,11,227,0,0,False,-1,0,9,0,9,0,True
exercise-8,demand,rq5,8,2025-08-20T18-07-58,1,89.9805,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,CheckIn,"['numBagsBoarded', 'ticketAmount', 'taxAmount', 'totalAmount']","[{'from': 'passenger', 'to': 'firstName', 'label': 'tp'}, {'from': 'passenger', 'to': 'lastName', 'label': 'tp'}, {'from': 'passenger', 'to': 'dateOfBirth', 'label': 'fp'}, {'from': 'passenger', 'to': 'cityOfResidence', 'label': 'fp'}, {'from': 'passenger', 'to': 'documentId', 'label': 'tp'}, {'from': 'passenger', 'to': 'documentType', 'label': 'tp'}, {'from': 'passenger', 'to': 'phoneNumber', 'label': 'fp'}, {'from': 'passenger', 'to': 'emailAddress', 'label': 'tp'}, {'from': 'passenger', 'to': 'gender', 'label': 'tp'}, {'from': 'CheckIn', 'to': 'passenger', 'label': 'fp'}, {'from': 'CheckIn', 'to': 'seat', 'label': 'tp'}, {'from': 'CheckIn', 'to': 'date', 'label': 'fp'}, {'from': 'CheckIn', 'to': 'ticketNumber', 'label': 'tp'}, {'from': 'ticketNumber', 'to': 'date', 'role': 'purchase', 'label': 'tp'}, {'from': 'E,R,R,O,R', 'to': 'E,R,R,O,R', 'label': 'fp'}]","['date', 'seat', 'passenger', 'documentid', 'checkin', 'gender', 'lastname', 'totalamount', 'ticketnumber', 'ticketamount', 'emailaddress', 'taxamount', 'firstname', 'documenttype']","['phonenumber', 'o,r,e', 'numbagsboarded', 'cityofresidence', 'dateofbirth']","['arrivaltime', 'city', 'airlinenation', 'airportname', 'nation', 'numberofseats', 'airportcode', 'time', 'airlinecode', 'flightdate', 'ticketpriority', 'airlinename', 'numberofbags', 'airplanetype', 'delaydeparture', 'telephonenumber', 'delayarrival', 'departuretime', 'flight', 'cancelled', 'route']",9,28,6,0.6,0.2432,0.3462,14,21,5,0.7368,0.4,0.5185,0,28,6,1,1,False,0,2,0,2,0,1,False
exercise-8,demand,rq5,8,2025-08-20T18-09-28,1,89.9923,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,CheckIn,"['numBagsBoarded', 'ticketAmount', 'taxAmount', 'totalAmount']","[{'from': 'passenger', 'to': 'firstName', 'label': 'tp'}, {'from': 'passenger', 'to': 'lastName', 'label': 'tp'}, {'from': 'passenger', 'to': 'dateOfBirth', 'label': 'fp'}, {'from': 'passenger', 'to': 'city', 'label': 'fp'}, {'from': 'passenger', 'to': 'documentId', 'label': 'tp'}, {'from': 'passenger', 'to': 'documentType', 'label': 'tp'}, {'from': 'passenger', 'to': 'phoneNumber', 'label': 'fp'}, {'from': 'passenger', 'to': 'emailAddress', 'label': 'tp'}, {'from': 'passenger', 'to': 'gender', 'label': 'tp'}, {'from': 'CheckIn', 'to': 'passenger', 'label': 'fp'}, {'from': 'CheckIn', 'to': 'seat', 'label': 'tp'}, {'from': 'CheckIn', 'to': 'date', 'label': 'fp'}, {'from': 'CheckIn', 'to': 'ticketNumber', 'label': 'tp'}, {'from': 'ticketNumber', 'to': 'date', 'role': 'purchase', 'label': 'tp'}, {'from': 'ticketNumber', 'to': 'passenger', 'label': 'tp'}, {'from': 'ticketNumber', 'to': 'ticketPriority', 'label': 'tp'}, {'from': 'ticketNumber', 'to': 'flight', 'label': 'tp'}, {'from': 'flight', 'to': 'delayDeparture', 'label': 'tp'}, {'from': 'flight', 'to': 'delayArrival', 'label': 'tp'}, {'from': 'flight', 'to': 'status', 'label': 'fp'}, {'from': 'flight', 'to': 'route', 'label': 'tp'}, {'from': 'route', 'to': 'departureAirport', 'label': 'fp'}, {'from': 'route', 'to': 'E,R,R,O,R', 'label': 'fp'}]","['city', 'seat', 'lastname', 'ticketamount', 'date', 'checkin', 'ticketpriority', 'totalamount', 'firstname', 'delaydeparture', 'passenger', 'documentid', 'gender', 'delayarrival', 'flight', 'taxamount', 'ticketnumber', 'route', 'emailaddress', 'documenttype']","['status', 'phonenumber', 'o,r,e', 'departureairport', 'numbagsboarded', 'dateofbirth']","['cancelled', 'numberofbags', 'airplanetype', 'time', 'arrivaltime', 'airlinecode', 'flightdate', 'airlinenation', 'telephonenumber', 'airportname', 'airlinename', 'nation', 'numberofseats', 'departuretime', 'airportcode']",15,22,8,0.6522,0.4054,0.5,20,15,6,0.7692,0.5714,0.6557,0,22,8,1,1,False,0,1,0,1,0,0,False
exercise-8,demand,rq5,8,2025-08-20T18-10-58,1,90.0162,llama-3.1-8B-inst-hf,lama3.1-8,,,0.2,,,,0.9,,CheckIn,"['numBagsBoarded', 'ticketAmount', 'taxAmount', 'totalAmount']","[{'from': 'passenger', 'to': 'firstName', 'label': 'tp'}, {'from': 'passenger', 'to': 'lastName', 'label': 'tp'}, {'from': 'passenger', 'to': 'dateOfBirth', 'label': 'fp'}, {'from': 'passenger', 'to': 'city', 'label': 'fp'}, {'from': 'passenger', 'to': 'documentId', 'label': 'tp'}, {'from': 'passenger', 'to': 'documentType', 'label': 'tp'}, {'from': 'passenger', 'to': 'phoneNumber', 'label': 'fp'}, {'from': 'passenger', 'to': 'emailAddress', 'label': 'tp'}, {'from': 'passenger', 'to': 'gender', 'label': 'tp'}, {'from': 'CheckIn', 'to': 'passenger', 'label': 'fp'}, {'from': 'E,R,R,O,R', 'to': 'E,R,R,O,R', 'label': 'fp'}]","['city', 'documentid', 'passenger', 'checkin', 'gender', 'lastname', 'totalamount', 'ticketamount', 'emailaddress', 'taxamount', 'firstname', 'documenttype']","['phonenumber', 'numbagsboarded', 'dateofbirth', 'o,r,e']","['arrivaltime', 'seat', 'airlinenation', 'airportname', 'nation', 'numberofseats', 'airportcode', 'time', 'date', 'airlinecode', 'flightdate', 'ticketpriority', 'airlinename', 'numberofbags', 'airplanetype', 'delaydeparture', 'telephonenumber', 'delayarrival', 'departuretime', 'flight', 'ticketnumber', 'cancelled', 'route']",6,31,5,0.5455,0.1622,0.25,12,23,4,0.75,0.3429,0.4706,0,31,5,1,1,False,0,3,0,3,0,1,False
